YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,WS10M,WD10M,Updated_T_C,Power_Output_kW
2024,5,7,13,923.62,422.0,43.84,1.3,240.5,66.18005875,350925.79772510525
2024,5,7,14,789.12,360.62,43.9,1.44,244.9,62.917792000000006,305674.58225610916
2024,5,7,15,598.28,273.3,43.69,1.81,254.3,57.970195749999995,238478.8509782978
2024,5,7,16,374.1,169.69,43.07,2.18,259.2,51.912788750000004,154269.9194581938
2024,5,7,17,167.43,74.27,42.03,2.55,261.0,45.9489084375,71313.84384465363
2024,5,7,18,19.38,8.6,39.26,2.17,259.6,39.718215875,8529.039289665556
2024,5,7,19,0.0,0.0,37.03,2.83,256.5,37.03,0.0
2024,5,7,20,0.0,0.0,36.2,3.32,254.5,36.2,0.0
2024,5,7,21,0.0,0.0,35.59,4.38,254.8,35.59,0.0
2024,5,7,22,0.0,0.0,34.84,6.1,258.6,34.84,0.0
2024,5,7,23,0.0,0.0,33.59,7.19,263.5,33.59,0.0
2024,5,8,0,0.0,0.0,32.22,6.81,268.7,32.22,0.0
2024,5,8,1,0.0,0.0,31.07,5.57,271.5,31.07,0.0
2024,5,8,2,0.0,0.0,30.07,4.53,273.2,30.07,0.0
2024,5,8,3,0.0,0.0,29.16,3.94,274.7,29.16,0.0
2024,5,8,4,0.0,0.0,28.37,3.64,274.9,28.37,0.0
2024,5,8,5,3.97,1.62,27.64,3.41,273.7,27.7307889375,1855.350945828615
2024,5,8,6,112.6,49.78,28.44,4.45,271.8,30.94183125,51800.952136233296
2024,5,8,7,326.0,148.34,30.7,5.53,279.4,37.7232625,144949.22202268202
2024,5,8,8,550.33,252.77,33.95,6.35,282.2,45.524127812500005,234934.68637044186
2024,5,8,9,746.3,343.33,37.69,7.13,284.0,53.021800625,305875.0300231753
2024,5,8,10,893.7,410.38,40.61,6.89,283.2,59.104004375,353932.22003236366
2024,5,8,11,975.28,448.08,42.48,6.1,278.9,63.143744999999996,377284.86568629224
2024,5,8,12,986.72,452.93,43.67,5.28,273.9,65.081824,377363.57555994747
2024,5,8,13,924.47,424.43,44.3,4.73,269.4,64.6787855625,354403.46324750845
2024,5,8,14,787.22,361.45,44.35,4.4,264.4,61.865645,306821.2891867441
2024,5,8,15,612.47,280.7,44.0,4.15,259.6,57.7231559375,244479.011478314
2024,5,8,16,398.7,181.54,43.24,4.0,255.1,52.210750000000004,164144.342188134
2024,5,8,17,188.77,85.63,42.05,3.98,250.0,46.299684625,80252.72731662032
2024,5,8,18,16.55,7.32,39.2,2.9,244.2,39.583753125,7288.629032936214
2024,5,8,19,0.0,0.0,37.16,3.57,241.4,37.16,0.0
2024,5,8,20,0.0,0.0,36.49,4.54,243.2,36.49,0.0
2024,5,8,21,0.0,0.0,35.66,5.63,246.6,35.66,0.0
2024,5,8,22,0.0,0.0,34.5,6.52,249.7,34.5,0.0
2024,5,8,23,0.0,0.0,33.17,7.0,252.4,33.17,0.0
2024,5,9,0,0.0,0.0,32.02,7.04,254.9,32.02,0.0
2024,5,9,1,0.0,0.0,31.06,6.65,257.8,31.06,0.0
2024,5,9,2,0.0,0.0,30.22,6.02,262.2,30.22,0.0
2024,5,9,3,0.0,0.0,29.49,5.37,266.9,29.49,0.0
2024,5,9,4,0.0,0.0,28.82,4.83,270.0,28.82,0.0
2024,5,9,5,4.2,1.75,28.22,4.55,271.6,28.31305625,1957.2810206103004
2024,5,9,6,102.72,45.8,28.68,5.16,272.3,30.916728,47261.57888908432
2024,5,9,7,299.9,136.06,30.6,5.24,272.7,37.1153275,133758.81165622204
2024,5,9,8,521.17,238.42,34.13,5.73,272.6,45.292809937499996,222760.37392444635
2024,5,9,9,721.88,330.7,37.18,5.67,268.9,52.668837749999994,296445.52636440936
2024,5,9,10,875.38,400.92,39.42,5.37,263.3,58.366505875,348144.40130719845
2024,5,9,11,956.38,438.67,41.35,5.12,256.3,62.199084,372027.0324617956
2024,5,9,12,989.33,456.4,42.65,4.95,249.4,64.3225103125,380069.28474570555
2024,5,9,13,927.88,427.55,43.4,4.84,243.4,63.79016299999999,357584.9171171301
2024,5,9,14,754.62,340.15,43.58,4.67,238.7,60.242952875,296898.71787355165
2024,5,9,15,570.15,254.44,43.39,4.57,235.9,56.0152590625,229799.57071945883
2024,5,9,16,393.6,178.05,42.72,4.47,235.4,51.46038,162716.01035171328
2024,5,9,17,177.95,79.22,41.59,4.33,236.8,45.557172812500006,75953.10371983344
2024,5,9,18,16.83,7.45,38.93,2.95,240.7,39.3197196875,7422.041854404465
2024,5,9,19,0.0,0.0,36.59,3.26,248.2,36.59,0.0
2024,5,9,20,0.0,0.0,35.72,4.11,254.3,35.72,0.0
2024,5,9,21,0.0,0.0,34.72,5.04,258.4,34.72,0.0
2024,5,9,22,0.0,0.0,33.57,6.03,259.8,33.57,0.0
2024,5,9,23,0.0,0.0,32.2,6.5,258.9,32.2,0.0
2024,5,10,0,0.0,0.0,30.96,6.47,257.6,30.96,0.0
2024,5,10,1,0.0,0.0,30.04,6.23,256.8,30.04,0.0
2024,5,10,2,0.0,0.0,29.3,5.84,256.5,29.3,0.0
2024,5,10,3,0.0,0.0,28.67,5.51,256.2,28.67,0.0
2024,5,10,4,0.0,0.0,28.09,5.23,257.1,28.09,0.0
2024,5,10,5,4.43,1.83,27.56,4.99,258.6,27.6569339375,2071.0723251703835
2024,5,10,6,109.75,48.58,28.08,5.52,260.0,30.445112499999997,50613.741302759256
2024,5,10,7,312.38,142.53,30.23,5.66,260.9,36.93445575,139453.462018817
2024,5,10,8,533.2,245.92,33.33,5.75,258.2,44.743812500000004,228567.656828742
2024,5,10,9,743.25,342.25,36.62,5.77,248.1,52.5209046875,305471.2033978821
2024,5,10,10,883.78,407.2,39.01,5.9,234.7,57.84556125,352531.6453437688
2024,5,10,11,961.6,442.88,40.7,6.21,224.0,61.00779,376661.46346249344
2024,5,10,12,962.25,442.14,41.86,6.54,217.7,61.983053125,374782.94287984073
2024,5,10,13,902.72,415.06,42.57,6.79,214.9,61.307082,352983.8766345476
2024,5,10,14,784.38,360.65,42.72,6.86,215.3,58.96647075,310883.4072921773
2024,5,10,15,602.5,275.97,42.48,6.86,218.1,54.95928125,244284.44159686874
2024,5,10,16,386.58,175.33,41.76,6.86,223.0,49.76703825,161301.87015941914
2024,5,10,17,182.38,82.33,40.48,6.92,230.4,44.2507065,78385.53318785463
2024,5,10,18,15.88,7.03,38.43,6.61,241.5,38.76139575,7023.244376430191
2024,5,10,19,0.0,0.0,36.41,7.16,252.7,36.41,0.0
2024,5,10,20,0.0,0.0,34.78,7.5,257.1,34.78,0.0
2024,5,10,21,0.0,0.0,33.23,7.56,257.9,33.23,0.0
2024,5,10,22,0.0,0.0,32.01,6.93,258.1,32.01,0.0
2024,5,10,23,0.0,0.0,30.96,6.45,258.2,30.96,0.0
2024,5,11,0,0.0,0.0,29.97,6.05,258.5,29.97,0.0
2024,5,11,1,0.0,0.0,29.06,5.61,259.0,29.06,0.0
2024,5,11,2,0.0,0.0,28.21,5.12,261.3,28.21,0.0
2024,5,11,3,0.0,0.0,27.49,4.34,263.5,27.49,0.0
2024,5,11,4,0.0,0.0,26.89,3.45,263.3,26.89,0.0
2024,5,11,5,4.7,1.92,26.35,2.75,260.8,26.459421875,2210.093575795875
2024,5,11,6,116.22,51.22,26.92,3.43,260.8,29.576353375,53827.03333250023
2024,5,11,7,309.8,137.95,28.74,3.61,260.1,35.78601375,139110.41079290587
2024,5,11,8,528.53,240.07,31.11,3.3,250.1,43.233156875,228380.61690283808
2024,5,11,9,722.3,329.65,33.74,3.23,233.7,50.33935687500001,300442.58338414435
2024,5,11,10,868.05,395.75,36.47,3.69,216.6,56.169309687500004,349564.5269288943
2024,5,11,11,957.92,437.03,38.84,4.41,205.9,60.147733,377092.6768846909
2024,5,11,12,966.08,439.93,40.01,4.85,204.3,61.23357,377920.493253279
2024,5,11,13,903.72,412.55,40.65,5.09,205.3,60.36804075,355303.8699348495
2024,5,11,14,788.45,359.73,41.25,5.0,207.4,58.49734375,313337.2819758431
2024,5,11,15,608.72,276.87,41.2,4.69,209.9,54.6336895,247256.85239436504
2024,5,11,16,395.33,177.98,40.78,4.32,215.0,49.595859000000004,165106.66038762013
2024,5,11,17,189.18,84.55,39.94,3.96,224.2,44.2012795,81329.37561922165
2024,5,11,18,19.8,8.68,38.07,2.9,239.7,38.529112500000004,8767.396165235401
2024,5,11,19,0.0,0.0,35.88,3.07,258.5,35.88,0.0
2024,5,11,20,0.0,0.0,35.07,4.09,264.0,35.07,0.0
2024,5,11,21,0.0,0.0,34.21,5.4,265.1,34.21,0.0
2024,5,11,22,0.0,0.0,33.12,6.31,264.6,33.12,0.0
2024,5,11,23,0.0,0.0,31.94,6.4,263.8,31.94,0.0
2024,5,12,0,0.0,0.0,30.89,5.92,263.0,30.89,0.0
2024,5,12,1,0.0,0.0,29.98,5.49,263.1,29.98,0.0
2024,5,12,2,0.0,0.0,29.21,4.72,265.3,29.21,0.0
2024,5,12,3,0.0,0.0,28.59,3.82,267.9,28.59,0.0
2024,5,12,4,0.0,0.0,28.07,3.07,267.8,28.07,0.0
2024,5,12,5,5.0,2.1,27.64,2.59,264.0,27.75690625,2336.4172090875
2024,5,12,6,122.85,53.91,28.36,3.54,266.6,31.159444375,56455.635996131874
2024,5,12,7,324.25,144.3,30.19,3.24,267.9,37.639643750000005,144232.75016728463
2024,5,12,8,544.12,246.2,32.75,2.46,244.3,45.5164155,232293.18944409216
2024,5,12,9,742.08,336.28,35.58,2.75,207.5,52.85655,304424.1815861031
2024,5,12,10,874.4,397.42,37.75,3.84,199.3,57.51143999999999,349454.1317517466
2024,5,12,11,965.95,440.3,39.51,4.79,203.2,60.766937187500005,378894.19766202924
2024,5,12,12,978.12,446.15,40.77,5.37,207.8,61.94018475,381059.3958597258
2024,5,12,13,920.17,419.73,41.62,5.66,211.4,61.369148624999994,359677.4026266452
2024,5,12,14,788.83,359.7,41.86,5.49,215.4,58.8740770625,312812.7987649331
2024,5,12,15,610.92,277.97,41.67,5.06,220.1,55.0109655,247626.57090270828
2024,5,12,16,394.9,178.07,41.09,4.61,226.8,49.82469437500001,164721.66604798095
2024,5,12,17,179.9,79.35,40.02,4.21,235.4,44.044138125,77404.11801851536
2024,5,12,18,19.17,8.53,37.91,2.92,246.3,38.35426475,8496.052406749493
2024,5,12,19,0.0,0.0,35.6,2.65,262.0,35.6,0.0
2024,5,12,20,0.0,0.0,34.82,3.23,267.7,34.82,0.0
2024,5,12,21,0.0,0.0,34.13,4.07,268.7,34.13,0.0
2024,5,12,22,0.0,0.0,33.31,4.91,268.6,33.31,0.0
2024,5,12,23,0.0,0.0,32.35,5.53,268.5,32.35,0.0
2024,5,13,0,0.0,0.0,31.26,5.69,269.0,31.26,0.0
2024,5,13,1,0.0,0.0,30.21,5.51,269.7,30.21,0.0
2024,5,13,2,0.0,0.0,29.3,4.96,271.8,29.3,0.0
2024,5,13,3,0.0,0.0,28.56,4.49,275.4,28.56,0.0
2024,5,13,4,0.0,0.0,27.91,4.2,279.2,27.91,0.0
2024,5,13,5,5.05,2.12,27.42,3.94,282.6,27.533814375000002,2362.342219793902
2024,5,13,6,117.5,51.38,28.14,4.45,287.3,30.750703125,54106.21455782813
2024,5,13,7,315.25,140.43,30.46,3.93,291.2,37.5669171875,140281.48800881839
2024,5,13,8,531.55,240.63,33.6,2.95,290.2,45.9087046875,226452.88598621677
2024,5,13,9,721.05,328.53,37.51,0.8,262.1,55.175725,291995.95377166825
2024,5,13,10,862.17,393.59,40.02,1.69,174.6,60.6635829375,338389.0075094649
2024,5,13,11,948.28,434.01,41.63,2.51,178.9,63.84938575,365318.9832814695
2024,5,13,12,857.5,391.45,42.64,2.76,188.5,62.5983125,332785.0584799125
2024,5,13,13,850.35,389.08,43.24,2.89,199.8,62.9628053125,329305.7119193582
2024,5,13,14,722.0,330.06,43.29,3.08,210.6,59.95015,284545.189773768
2024,5,13,15,525.97,239.65,42.97,3.24,218.4,55.05416075,213141.8161053659
2024,5,13,16,310.1,140.38,42.21,3.31,224.3,49.320980625000004,129704.73258586651
2024,5,13,17,127.93,57.71,41.11,3.34,229.0,44.041196125,55044.26194171464
2024,5,13,18,14.07,6.32,39.48,2.74,232.7,39.807655125,6189.274918857007
2024,5,13,19,0.0,0.0,37.64,2.3,241.1,37.64,0.0
2024,5,13,20,0.0,0.0,36.86,2.67,245.9,36.86,0.0
2024,5,13,21,0.0,0.0,36.06,3.09,249.7,36.06,0.0
2024,5,13,22,0.0,0.0,35.19,3.62,252.3,35.19,0.0
2024,5,13,23,0.0,0.0,34.21,4.15,254.2,34.21,0.0
2024,5,14,0,0.0,0.0,33.13,4.51,255.2,33.13,0.0
2024,5,14,1,0.0,0.0,32.03,4.65,255.9,32.03,0.0
2024,5,14,2,0.0,0.0,31.02,4.3,256.5,31.02,0.0
2024,5,14,3,0.0,0.0,30.21,3.73,257.0,30.21,0.0
2024,5,14,4,0.0,0.0,29.55,3.15,258.3,29.55,0.0
2024,5,14,5,4.88,1.92,29.02,2.67,262.3,29.1338565,2265.0694646476513
2024,5,14,6,101.88,45.38,29.61,3.52,272.0,31.932864,46639.77996823326
2024,5,14,7,280.0,125.88,31.47,3.58,283.6,37.8435,124419.73901280001
2024,5,14,8,479.3,217.31,34.36,2.66,297.8,45.54566375,204588.67032632724
2024,5,14,9,670.22,304.0,36.78,1.85,317.6,52.760558125,275091.2232539096
2024,5,14,10,822.83,373.25,38.5,1.37,331.8,58.3662018125,327245.4883051632
2024,5,14,11,928.0,420.3,39.97,0.8,346.3,62.706,359918.07548928005
2024,5,14,12,980.92,450.24,41.09,0.33,354.8,65.41068525,374412.15738367266
2024,5,14,13,928.72,426.43,41.89,0.14,300.3,65.026737,355298.20536751975
2024,5,14,14,808.47,371.3,42.24,0.41,295.9,62.24457956250001,314407.17638698354
2024,5,14,15,634.88,290.95,42.17,0.76,318.7,57.740432,253399.4566010536
2024,5,14,16,397.52,181.27,41.71,1.17,330.4,51.357313500000004,164429.68469392153
2024,5,14,17,180.4,81.0,40.84,1.5,336.9,45.180875,77153.122725756
2024,5,14,18,21.58,9.53,39.23,1.29,338.6,39.752101124999996,9495.58593798955
2024,5,14,19,0.0,0.0,37.53,1.29,330.6,37.53,0.0
2024,5,14,20,0.0,0.0,36.9,1.23,328.6,36.9,0.0
2024,5,14,21,0.0,0.0,36.35,1.02,328.6,36.35,0.0
2024,5,14,22,0.0,0.0,35.65,0.86,322.1,35.65,0.0
2024,5,14,23,0.0,0.0,34.82,0.91,306.5,34.82,0.0
2024,5,15,0,0.0,0.0,33.96,1.13,296.3,33.96,0.0
2024,5,15,1,0.0,0.0,33.21,1.41,291.7,33.21,0.0
2024,5,15,2,0.0,0.0,32.48,1.85,295.3,32.48,0.0
2024,5,15,3,0.0,0.0,31.6,2.31,300.5,31.6,0.0
2024,5,15,4,0.0,0.0,30.63,2.56,303.4,30.63,0.0
2024,5,15,5,5.47,2.22,29.82,2.6,305.3,29.94786125,2528.799124649721
2024,5,15,6,112.8,50.91,30.95,3.31,308.7,33.536645,51227.653509869764
2024,5,15,7,295.58,134.88,33.5,2.84,315.9,40.3648455,129648.80457059974
2024,5,15,8,533.55,244.28,37.46,0.43,342.4,50.6553584375,221548.28427173238
2024,5,15,9,727.25,334.83,39.72,1.32,155.4,57.30126875,290993.03278754366
2024,5,15,10,866.78,398.83,41.27,1.99,165.8,61.861442375,337838.3111670021
2024,5,15,11,950.78,437.47,42.49,2.32,172.6,64.880869,364052.89141966
2024,5,15,12,964.15,443.83,43.36,2.47,179.1,65.9753434375,366773.6564709262
2024,5,15,13,868.72,399.28,43.86,2.54,186.8,64.198907,333978.81017143256
2024,5,15,14,779.35,357.5,43.85,2.38,198.4,62.174466875,303206.8577378916
2024,5,15,15,582.2,266.41,43.5,2.1,214.1,57.2908625,232968.2486551266
2024,5,15,16,349.58,159.47,42.82,1.91,233.1,51.142188875,144770.78199106967
2024,5,15,17,163.73,72.92,41.79,1.88,251.8,45.69086725,69833.9282169952
2024,5,15,18,21.67,9.52,39.94,1.47,266.9,40.4618406875,9500.228064338655
2024,5,15,19,0.0,0.0,38.12,1.75,279.2,38.12,0.0
2024,5,15,20,0.0,0.0,37.25,1.98,287.1,37.25,0.0
2024,5,15,21,0.0,0.0,36.35,2.15,290.5,36.35,0.0
2024,5,15,22,0.0,0.0,35.39,2.36,290.4,35.39,0.0
2024,5,15,23,0.0,0.0,34.54,2.65,288.7,34.54,0.0
2024,5,16,0,0.0,0.0,33.87,3.08,287.6,33.87,0.0
2024,5,16,1,0.0,0.0,33.32,3.8,287.5,33.32,0.0
2024,5,16,2,0.0,0.0,32.71,4.48,289.0,32.71,0.0
2024,5,16,3,0.0,0.0,32.01,4.87,291.6,32.01,0.0
2024,5,16,4,0.0,0.0,31.33,4.95,294.0,31.33,0.0
2024,5,16,5,4.85,1.95,30.72,4.76,295.4,30.82682125,2232.4812007956148
2024,5,16,6,81.65,37.19,31.2,5.23,295.8,32.9743565625,37185.36703285664
2024,5,16,7,238.68,110.65,33.3,5.34,296.7,38.4704055,105718.82585283059
2024,5,16,8,409.73,189.82,36.21,4.93,298.0,45.1907694375,175223.3181046637
2024,5,16,9,664.42,303.55,39.75,3.48,302.5,54.9153865,269456.281708252
2024,5,16,10,837.0,381.85,41.91,2.15,294.2,61.710281249999994,326518.7741513775
2024,5,16,11,940.2,429.18,43.31,1.74,271.3,65.79253250000001,358053.49079901323
2024,5,16,12,949.65,432.45,44.28,2.05,258.7,66.8045109375,359467.8563996332
2024,5,16,13,863.25,392.32,44.81,2.5,258.7,65.042421875,330220.72602136404
2024,5,16,14,665.55,303.9,44.89,3.03,266.4,60.2683646875,261816.45253791407
2024,5,16,15,423.15,195.27,44.56,3.44,277.0,54.2289775,172269.1740927257
2024,5,16,16,187.32,87.48,43.83,3.72,285.4,48.077481,78879.32107193921
2024,5,16,17,96.68,44.9,42.73,3.93,290.6,44.90952975,41407.54537261576
2024,5,16,18,19.4,8.32,40.38,2.88,288.4,40.83008,8488.81134216192
2024,5,16,19,0.0,0.0,38.17,3.18,282.5,38.17,0.0
2024,5,16,20,0.0,0.0,37.4,3.65,279.8,37.4,0.0
2024,5,16,21,0.0,0.0,36.7,4.04,277.8,36.7,0.0
2024,5,16,22,0.0,0.0,36.09,4.61,276.8,36.09,0.0
2024,5,16,23,0.0,0.0,35.43,5.6,276.5,35.43,0.0
2024,5,17,0,0.0,0.0,34.48,6.53,278.0,34.48,0.0
2024,5,17,1,0.0,0.0,33.48,7.33,281.2,33.48,0.0
2024,5,17,2,0.0,0.0,32.68,7.52,283.5,32.68,0.0
2024,5,17,3,0.0,0.0,32.0,6.87,283.5,32.0,0.0
2024,5,17,4,0.0,0.0,31.25,6.02,281.9,31.25,0.0
2024,5,17,5,5.6,2.3,30.59,5.55,280.9,30.710575,2579.1899537712
2024,5,17,6,97.1,42.5,31.15,6.07,280.5,33.209126874999995,44169.85067868565
2024,5,17,7,279.35,124.48,33.52,6.77,287.5,39.3217503125,123192.25736987374
2024,5,17,8,464.75,209.12,36.94,7.24,293.0,46.45575624999999,197416.60158132412
2024,5,17,9,701.3,314.43,40.5,7.16,295.7,54.8941825,284446.80831277324
2024,5,17,10,846.67,381.37,42.54,6.18,292.9,60.436487125,332742.5353900545
2024,5,17,11,926.47,417.63,43.96,5.49,290.2,63.9427998125,356720.09518435225
2024,5,17,12,971.3,442.78,44.87,5.09,288.3,66.062551875,369301.05890368036
2024,5,17,13,909.08,413.75,45.35,4.92,287.1,65.281579,347257.9780086581
2024,5,17,14,786.3,357.23,45.34,4.93,286.4,62.574713125,305195.40517780656
2024,5,17,15,606.1,273.75,45.0,4.99,286.0,58.262225625,241193.63454626861
2024,5,17,16,393.25,175.35,44.25,5.04,286.1,52.8425125,161335.86788093776
2024,5,17,17,166.8,73.05,43.05,5.04,285.5,46.694579999999995,70762.79029305025
2024,5,17,18,20.73,9.13,40.38,3.54,282.2,40.852384875000006,9069.725235085723
2024,5,17,19,0.0,0.0,38.04,3.69,277.5,38.04,0.0
2024,5,17,20,0.0,0.0,37.4,4.63,275.3,37.4,0.0
2024,5,17,21,0.0,0.0,36.79,5.97,274.3,36.79,0.0
2024,5,17,22,0.0,0.0,35.87,7.12,274.4,35.87,0.0
2024,5,17,23,0.0,0.0,34.8,7.8,276.9,34.8,0.0
2024,5,18,0,0.0,0.0,33.86,7.58,280.6,33.86,0.0
2024,5,18,1,0.0,0.0,33.02,6.77,283.7,33.02,0.0
2024,5,18,2,0.0,0.0,32.21,5.94,284.1,32.21,0.0
2024,5,18,3,0.0,0.0,31.42,5.48,283.7,31.42,0.0
2024,5,18,4,0.0,0.0,30.63,5.21,284.3,30.63,0.0
2024,5,18,5,6.05,2.38,29.84,4.88,285.1,29.9727975,2796.59212584213
2024,5,18,6,96.97,42.8,30.45,5.56,284.3,32.53727925,44258.80136515405
2024,5,18,7,264.23,118.77,32.85,6.0,285.8,38.4648875,117039.03290647492
2024,5,18,8,444.65,201.92,36.38,6.6,288.9,45.66206875,189680.70510364554
2024,5,18,9,648.03,293.35,40.16,7.21,292.3,53.4405648125,264981.70824972633
2024,5,18,10,778.03,350.53,42.5,6.48,292.3,58.7997285,308661.512727374
2024,5,18,11,898.4,406.42,44.27,5.92,290.8,63.40592,347008.6239507149
2024,5,18,12,924.58,418.98,45.45,5.62,288.7,65.31691275,353104.5399157846
2024,5,18,13,901.62,407.89,46.07,5.5,287.2,65.51118124999999,343937.7937869559
2024,5,18,14,779.88,350.75,46.13,5.38,286.8,63.0046535,301941.38421023183
2024,5,18,15,595.92,265.88,45.71,5.13,287.3,58.6973315,236553.1957245065
2024,5,18,16,381.38,167.37,44.91,4.84,287.9,53.2908255,156077.40883644996
2024,5,18,17,191.02,84.07,43.71,4.5,288.0,47.94825625,80493.47761609078
2024,5,18,18,23.8,10.3,40.66,2.94,284.8,41.2112675,10393.487144418841
2024,5,18,19,0.0,0.0,38.23,3.26,281.0,38.23,0.0
2024,5,18,20,0.0,0.0,37.44,3.72,279.6,37.44,0.0
2024,5,18,21,0.0,0.0,36.83,4.58,280.3,36.83,0.0
2024,5,18,22,0.0,0.0,36.27,6.08,282.5,36.27,0.0
2024,5,18,23,0.0,0.0,35.42,7.35,285.8,35.42,0.0
2024,5,19,0,0.0,0.0,34.39,7.36,287.8,34.39,0.0
2024,5,19,1,0.0,0.0,33.23,6.21,288.5,33.23,0.0
2024,5,19,2,0.0,0.0,32.2,5.26,288.7,32.2,0.0
2024,5,19,3,0.0,0.0,31.42,4.68,290.4,31.42,0.0
2024,5,19,4,0.0,0.0,30.78,4.24,292.6,30.78,0.0
2024,5,19,5,6.12,2.53,30.23,3.77,294.5,30.368579750000002,2823.4436613285675
2024,5,19,6,102.3,44.92,30.99,4.47,294.6,33.261699375,46523.055587026094
2024,5,19,7,272.15,121.95,33.19,5.09,303.9,39.1279728125,120136.95781139254
2024,5,19,8,487.27,219.9,36.27,5.7,312.1,46.715850625,206694.5754408172
2024,5,19,9,656.1,298.78,39.71,6.03,314.1,53.639823125,267984.39696087566
2024,5,19,10,795.15,362.21,42.02,5.54,308.5,59.145543125,314828.36302304256
2024,5,19,11,912.2,414.88,43.71,5.11,300.4,63.60166125,351933.0358560001
2024,5,19,12,946.2,429.77,44.9,4.85,292.2,65.68683125,360565.7894613621
2024,5,19,13,888.22,403.28,45.53,4.72,284.5,65.115251,339625.5103364312
2024,5,19,14,738.42,334.93,45.61,4.92,281.1,61.7998585,287911.76685959485
2024,5,19,15,590.53,264.79,45.28,5.19,282.5,58.1277183125,235178.20115522193
2024,5,19,16,377.3,166.8,44.53,5.43,285.1,52.682038125000005,154929.80104877008
2024,5,19,17,183.35,80.92,43.35,5.54,287.1,47.298900625,77532.06066439621
2024,5,19,18,24.5,10.8,40.9,4.04,286.2,41.4506375,10685.8475519565
2024,5,19,19,0.0,0.0,38.65,4.26,282.3,38.65,0.0
2024,5,19,20,0.0,0.0,37.98,5.59,279.6,37.98,0.0
2024,5,19,21,0.0,0.0,37.15,6.82,277.4,37.15,0.0
2024,5,19,22,0.0,0.0,35.96,7.26,275.5,35.96,0.0
2024,5,19,23,0.0,0.0,34.62,6.93,275.4,34.62,0.0
2024,5,20,0,0.0,0.0,33.47,6.55,277.0,33.47,0.0
2024,5,20,1,0.0,0.0,32.45,6.17,278.8,32.45,0.0
2024,5,20,2,0.0,0.0,31.51,5.72,278.9,31.51,0.0
2024,5,20,3,0.0,0.0,30.69,5.23,278.7,30.69,0.0
2024,5,20,4,0.0,0.0,29.94,4.74,279.6,29.94,0.0
2024,5,20,5,6.57,2.65,29.42,4.42,280.5,29.566100375,3043.033937807718
2024,5,20,6,92.4,41.07,30.0,5.45,283.4,31.9952625,42286.812739894805
2024,5,20,7,251.18,113.35,31.86,5.93,286.0,37.208564125,111975.90469590104
2024,5,20,8,441.55,199.93,34.96,6.36,286.4,44.24358875,189781.96658938093
2024,5,20,9,636.65,288.56,38.54,6.97,284.5,51.6828434375,262872.03983480606
2024,5,20,10,719.12,325.9,41.59,7.32,281.5,56.278026000000004,289412.57362200395
2024,5,20,11,896.75,407.05,43.25,7.3,278.7,61.577328125,350098.6161931191
2024,5,20,12,922.55,419.73,44.28,7.26,275.3,63.157679375,356857.1639701813
2024,5,20,13,885.83,401.68,44.84,7.3,271.8,62.944150625000006,343083.2238441913
2024,5,20,14,753.33,340.68,44.94,7.3,270.2,60.336181875,296231.53791548987
2024,5,20,15,580.58,259.98,44.65,7.28,269.1,56.522861,233333.52051898374
2024,5,20,16,370.5,162.68,43.86,7.33,267.6,51.425146875,153196.03842655613
2024,5,20,17,189.77,84.06,42.62,7.34,266.1,46.493680125,80594.18139122172
2024,5,20,18,24.73,10.8,40.63,6.32,266.6,41.150566500000004,10803.031346663834
2024,5,20,19,0.0,0.0,38.6,6.1,269.3,38.6,0.0
2024,5,20,20,0.0,0.0,37.48,6.71,270.1,37.48,0.0
2024,5,20,21,0.0,0.0,36.24,6.52,270.4,36.24,0.0
2024,5,20,22,0.0,0.0,34.99,5.88,270.5,34.99,0.0
2024,5,20,23,0.0,0.0,33.69,5.21,270.0,33.69,0.0
2024,5,21,0,0.0,0.0,32.46,4.91,269.5,32.46,0.0
2024,5,21,1,0.0,0.0,31.27,4.82,270.4,31.27,0.0
2024,5,21,2,0.0,0.0,30.14,4.71,273.9,30.14,0.0
2024,5,21,3,0.0,0.0,29.11,4.58,277.9,29.11,0.0
2024,5,21,4,0.0,0.0,28.25,4.35,279.5,28.25,0.0
2024,5,21,5,6.62,2.7,27.61,3.98,277.9,27.75903275,3093.3843862703625
2024,5,21,6,119.6,50.5,28.41,4.34,275.7,31.075585,54984.89829168336
2024,5,21,7,321.92,140.5,30.87,4.28,276.3,38.056864000000004,142891.0250267394
2024,5,21,8,545.15,242.28,34.04,4.08,273.8,46.278617499999996,231788.43137409267
2024,5,21,9,742.03,332.27,37.64,4.2,267.5,54.242921249999995,302065.32773927826
2024,5,21,10,889.17,398.43,40.33,4.39,260.2,60.119589812499996,350085.5840725243
2024,5,21,11,972.58,437.53,42.03,4.67,256.1,63.505782124999996,375440.0165164887
2024,5,21,12,999.88,452.46,43.04,4.84,254.8,65.012363,382554.3863706713
2024,5,21,13,942.58,427.1,43.63,4.81,255.2,64.360868875,362027.22979580774
2024,5,21,14,819.42,371.47,43.93,4.66,259.5,62.02893925,319067.1853311298
2024,5,21,15,640.88,290.4,43.92,4.51,264.9,58.1355195,255218.6926457658
2024,5,21,16,426.25,192.08,43.51,4.36,269.3,53.004718749999995,174717.38318192813
2024,5,21,17,209.07,93.45,42.62,4.11,272.1,47.309701437499996,88402.98239603867
